Albanian_Gheg_Kosovo_(n=54),0.12479239,0.14563498,0.019777667,-0.013549463,0.026465537,-0.005356537,0.0038550926,0.0012128148,0.0015589444,0.017337019,0.00011948148,0.0035290741,-0.005771463,0.0081608889,-0.017946685,-0.0041111481,0.0095997778,0.00031774074,0.0087359815,-0.0068590741,-0.010469778,0.0013533148,0.0029516852,0.0028974259,-0.0022041111
Albanian_Gheg_Montenegro_(n=9),0.12586989,0.14262867,0.023194444,-0.0099583333,0.026968889,-0.0055181111,0.0029768889,0.0019346667,0.0038993333,0.014905667,-0.0022078889,0.00015333333,-0.0034933333,0.011502667,-0.017396111,-0.0068982222,0.0039183333,0.0016472222,0.0061608889,-0.0092204444,-0.010412889,-0.00043377778,0.003684,-0.00021066667,-0.0024491111
Albanian_Gheg_North_Macedonia_(n=11),0.12355355,0.14329625,0.021500455,-0.017162836,0.026091727,-0.0061642727,0.0023329091,0.00070536364,0.0021175273,0.018379991,-0.00043663636,0.0037871636,-0.0058400364,0.007217,-0.015580055,-0.0040883636,0.011428973,0.0013835455,0.00684,-0.0074740273,-0.0075737273,0.0011159455,0.005523,0.0019802182,-0.0021761455
Albanian_Gheg_Serbia_(n=3),0.12444667,0.14318967,0.024261333,-0.017226667,0.025953333,-0.0045553333,0.0068933333,0.00046133333,0.0053856667,0.013546333,-0.00027066667,0.0038466667,-0.0058966667,0.0095876667,-0.018503333,0.00053033333,0.012995,-0.00046433333,0.0069973333,-0.0015006667,-0.0065303333,0.0058113333,0.004971,0.006587,-0.00471
Albanian_Tosk_(n=42),0.11902645,0.14405882,0.01415819,-0.020190795,0.022837452,-0.0077694952,0.0022493095,0.00067580952,0.001972119,0.017327643,0.00080699048,0.0035503571,-0.0058585524,0.0047185,-0.018907119,-0.0028890476,0.010623174,0.0008325,0.0071588333,-0.0056157857,-0.0096258333,0.0014956429,0.0026470071,0.0029779762,-0.0040174348
Albanian_Tosk_Cham_Greece_(n=4),0.118376,0.1457285,0.01376475,-0.0237405,0.021773,-0.00732075,-0.00088125,-0.001096,0.001943,0.02086625,-0.0003245,0.00651925,-0.0116325,0.00199525,-0.01394525,0.000033,0.014114,0.00307225,0.009019,-0.002345,-0.00932725,0.00034,0.0013865,0.005302,-0.00179625
Albanian_Tosk_North_Macedonia_(n=4),0.122929,0.14369725,0.021213,-0.0143735,0.0227735,-0.00808775,0.001175,-0.0004615,-0.001176,0.0137135,-0.001015,0.00310975,-0.0048315,0.0076035,-0.0197135,-0.00072925,0.0140815,-0.0009185,0.00829625,-0.0055965,-0.00605175,-0.000371,0.0020335,0.002892,-0.00401125
Aleut_(European-Mixed)_(n=9),0.095990667,-0.090607556,0.095495222,0.062446667,-0.030809,0.00018588889,-0.045435333,-0.051382333,-0.0043632222,-0.027396111,0.003663,-0.0062778889,0.015064333,0.0062543333,-0.016935,-0.0043313333,0.000058,0.00085855556,0.0058518889,0.005072,0.0042702222,-0.014934444,0.0031633333,0.0059847778,0.012107889
Algerian_Arab_(n=32),-0.042356352,0.13539464,-0.0087983729,-0.068888725,0.022477383,-0.029508074,-0.022103493,0.006953225,0.055356433,0.023909376,0.0061268833,-0.006492849,0.021554307,-0.01277548,0.013191184,-0.010463791,-0.0023207172,-0.01499231,-0.03196306,0.0074879984,-0.009903688,-0.028748807,0.017521279,-0.0037945203,0.0040842594
Algerian_Arab_Algiers_(n=24),-0.055820708,0.13413458,-0.0073537917,-0.068301042,0.022401458,-0.030782542,-0.022649125,0.006451625,0.054130583,0.025961,0.00546025,-0.0059634583,0.021456625,-0.013773833,0.013555042,-0.011005,-0.0043135417,-0.016955125,-0.032571583,0.0079465,-0.010777875,-0.028043458,0.018908167,-0.0010894583,0.0019259167
Algerian_Arab-Berber_(n=2),-0.053497,0.1376045,-0.0101825,-0.0757435,0.0252355,-0.0308175,-0.0240885,0.0053075,0.0514375,0.023235,0.0038975,-0.006594,0.022968,-0.0152075,0.017983,0.001326,0.0029985,-0.0184965,-0.0334355,0.008504,-0.0042425,-0.019475,0.0190415,-0.0004215,0.001317
Algerian_Jew_(n=8),0.0746965,0.14572837,-0.021213,-0.061006625,0.01111725,-0.02621575,-0.005728125,-0.0028845,0.01592725,0.020820625,0.0049935,-0.001648625,0.007247125,-0.0044555,-0.005361125,-0.00084525,-0.002086125,-0.001536,-0.005782,-0.00272,-0.003571875,-0.0015765,0.001047625,0.000436875,-0.001197375
Algonquin_(European-Mixed)_(n=1),0.063741,-0.227479,0.104462,0.070091,-0.08063,-0.006693,-0.161217,-0.206068,-0.00225,-0.016219,0.003085,-0.003297,0.002081,0.00289,-0.008143,0.006895,0.002347,0.00114,0.00352,0.011756,0.010107,0.002597,0.01368,0.006989,0.002515
Alor_(n=23),-0.020983087,-0.31618283,-0.16814665,0.14175587,0.16820522,-0.23446213,-0.0014815217,-0.003351,-0.025885652,-0.013533,0.020679826,0.0035967391,-0.0035290435,-0.001531913,0.0013926087,0.0030496087,-0.001456913,0.00099152174,0.00282,-0.0033766087,-0.0015136522,-0.0095266522,-0.0014253913,-0.00084347826,-0.018415304
Alsatian_Bas-Rhin_(n=44),0.12722325,0.14037382,0.050388409,0.02220625,0.038195795,0.0092096591,0.0029909091,0.0045207727,0.0062240227,0.010213523,-0.0032108864,0.0041792727,-0.0095852955,-0.0044164091,0.008646,0.0030315455,-0.0045249773,0.002312,0.0031910227,-0.00036097727,0.0030174545,0.0011831818,-0.0014846364,0.0072818182,-0.00044090909
Alsatian_Haut-Rhin_(n=1),0.140002,0.141159,0.050157,0.026486,0.046778,0.003068,0.006345,0.005307,0.003477,0.007472,-0.003573,0.006744,-0.006244,-0.002615,0.007329,-0.000133,-0.000522,0.008488,0.001885,0.001501,-0.001123,0.004081,0.004314,0.007953,-0.000599
Altai-Kizhi_(n=36),0.055551917,-0.29492681,0.072239528,-0.0051859444,-0.061908917,-0.02480575,0.011731,0.015101917,0.000073805556,0.00025308333,-0.014001556,-0.0013279444,-0.00059466667,-0.015107861,0.00094622222,0.0024528611,-0.0010358611,-0.00040469444,0.010604028,0.016042389,-0.028311167,0.00019927778,-0.011270222,-0.0041437222,-0.0021588056
Altai-Kizhi_o_(n=1),0.075123,-0.214277,0.071653,0.036499,-0.071706,-0.011992,0.01034,0.01523,-0.007976,-0.015126,-0.008119,-0.000899,0.003271,-0.015827,0.013843,-0.009016,-0.029467,0.000127,0.007793,0.016883,-0.040678,0.004204,-0.000863,-0.001566,-0.00934
Alur_(low_res)_(n=10),-0.6008722,0.0563619,0.0082212,0.0111435,-0.0028929,0.0044344,0.0253108,-0.0118379,0.032499,-0.0456319,-0.01252,0.0250876,-0.0266549,-0.0022157,-0.0043296,-0.0033678,0.0011345,-0.0121494,0.0061843,-0.0089419,-0.0017971,-0.0010015,-0.0042273,-0.0000724,0.000431
Amerindian_Bolivia_La_Paz_(n=2),0.059757,-0.3183685,0.1199245,0.0957695,-0.117714,-0.0164545,-0.3017535,-0.3618315,-0.0092035,-0.0090205,-0.000974,-0.003297,0.001189,0.026561,-0.010179,0.004243,0.0069755,-0.005701,-0.002891,0.0012505,-0.0013725,0.008594,0.000308,-0.003012,0.00006
Amerindian_Bolivia_Pando_(n=1),0.05122,-0.292472,0.106348,0.090763,-0.108636,-0.013666,-0.286243,-0.347985,-0.01084,-0.017859,0.001624,-0.005545,-0.001635,0.018029,-0.012758,-0.002652,0.008084,0.000127,0.000126,-0.001751,-0.009733,0.011747,-0.000123,0.006507,0.000599
Amerindian_Mexico_(n=2),0.058619,-0.286887,0.1097425,0.086241,-0.1037115,-0.0119925,-0.2630945,-0.310718,-0.012885,-0.015946,-0.0022735,-0.0016485,-0.000743,0.020437,-0.0064465,0.004574,0.0103005,-0.000253,-0.000063,0.0005,-0.0031195,0.0046985,-0.000678,-0.002109,-0.0002395
Amhara_(n=175),-0.22161035,0.10551645,-0.035307086,-0.083871103,0.000035148571,-0.038866217,-0.01484748,-0.000269,0.10277262,-0.063367109,-0.00140768,-0.012677851,0.018096669,0.0013101771,0.021388754,-0.011894406,0.0091991429,0.00066387429,0.0063732686,0.0023547314,0.0043601314,0.0066976971,-0.00297344,0.0029193886,-0.0034520971
Ami_(n=35),0.017918943,-0.44898017,-0.043778314,-0.067645429,0.14043934,0.064272314,-0.0046463714,-0.013252286,-0.023076114,-0.021243571,0.041784743,0.0042818857,-0.0044894857,-0.0029175143,0.0086085429,0.0058187429,-0.0020786857,0.0059833429,0.0080051143,-0.016615114,0.0089662857,-0.026627714,0.00084862857,-0.0065686571,-0.053322743
Anakalangu_(n=28),-0.0030080714,-0.37538321,-0.11259739,0.035841464,0.156161,-0.069682786,-0.0017205357,-0.0062140357,-0.020686107,-0.0159065,0.050595643,0.0080927857,-0.0079586071,0.00082085714,0.0061656429,0.00549775,-0.0027101786,0.0018369286,0.0055127857,-0.00247,-0.0057844286,-0.013102821,-0.0050223214,-0.0042087143,-0.023599143
Andi_(Ciscaucasian_Profile)_(n=7),0.11317271,0.10503486,-0.022465714,0.016473,-0.038600571,0.012629714,0.0043642857,-0.0068568571,-0.056273286,-0.039987857,0.000023285714,0.008885,-0.0080491429,-0.0081001429,0.018554857,0.0023108571,0.0036135714,-0.0038185714,-0.0074162857,0.0052704286,0.000089142857,0.0022257143,0.0032221429,0.0062312857,-0.0011118571
Andi_(Transcaucasian_Profile)_(n=10),0.1089285,0.1234884,-0.0465744,-0.0397936,-0.0356682,-0.0043506,0.0083426,-0.005492,-0.0490243,-0.01662,0.0031991,0.0059196,-0.0130524,0.0013625,0.0036101,-0.0057012,0.0037551,-0.0002788,-0.0049902,0.005015,0.0022959,0.0028811,0.0017625,-0.0010121,0.000491
Anglo-American_(n=43),0.12627634,0.13604805,0.058303797,0.039101057,0.039615743,0.014670743,0.0030879441,0.0057348544,0.0058624829,0.00608149,-0.0058385647,0.005365113,-0.011263348,-0.010132153,0.018221827,0.0034622172,-0.0083793423,0.0029593699,0.0034073377,0.0026529009,0.0047504585,0.0031923446,-0.00010551463,0.010781866,0.00027462219
Anglo-American_Maryland_(n=1),0.126344,0.138112,0.051288,0.032623,0.037545,0.00753,0.011751,0.00923,0.007567,0.002187,-0.001137,0.003897,-0.003717,-0.00812,0.019001,0.004508,-0.000522,0.008995,0.006285,0.006128,-0.00025,0.005812,-0.001972,0.01217,-0.002395
Anglo-American_Texas_(n=104),0.12893746,0.13637383,0.059062846,0.041511712,0.039918606,0.015995942,0.0034889038,0.005442875,0.0057758462,0.0055564615,-0.0047186058,0.0048173269,-0.012534673,-0.011299587,0.019350567,0.00435375,-0.0074193269,0.0022060577,0.0012908269,0.0026250673,0.004675625,0.0030806154,-0.00053327885,0.012076385,-0.00036961538
Anglo-American_Utah_(n=78),0.12791965,0.13708349,0.06142709,0.043580154,0.039802218,0.016311628,0.0043837308,0.005911,0.0057293462,0.0047871923,-0.0059625641,0.0050647692,-0.011700231,-0.0094236282,0.018698103,0.004208859,-0.0081072564,0.0018759615,0.0033068077,0.0022397949,0.004704859,0.0037571282,-0.0014489359,0.012003397,-0.00042534615
Anglo-Australian_(n=1),0.127482,0.141159,0.062602,0.044251,0.042162,0.012271,0.00329,0.007384,0.008181,0.00328,-0.000487,0.005095,-0.012933,-0.018717,0.022258,0.009281,-0.005476,0.006968,0.000628,0.005127,0.003993,0.004328,0.001356,0.013978,0.002395
Anglo-Canadian_Alberta_(n=1),0.129758,0.138112,0.064111,0.046189,0.038161,0.016176,0.00094,0.001385,0.00225,-0.001458,-0.00341,0.005995,-0.013231,-0.013212,0.016422,0.006895,-0.006128,0.003421,-0.005405,0.004252,0.006364,0.006554,0.000739,0.014339,0.005628
